Kyp,advertising,c:33772,GBR,London,9100000,series-c+,2009-10-01
Vertex Pharmaceuticals,biotech,c:33777,GBR,London,35000000,post-ipo,2009-09-30
Amuso,games_video,c:12005,GBR,London,1500000,series-a,2009-10-13
Shutl,ecommerce,c:18005,GBR,London,220810,angel,2008-01-01
Saaspoint,enterprise,c:34049,GBR,London,2010000,venture,2009-10-18
Preventes.fr,ecommerce,c:34066,GBR,Marlborough,100000,angel,2007-07-14
Shutl,ecommerce,c:18005,GBR,London,798101,angel,2009-10-01
Probe Scientific,medical,c:34365,GBR,Coventry,1600000,series-a,2009-10-01
Triviala,games_video,c:28061,GBR,London,4014727,series-a,2008-01-01
Just-Eat.com,hospitality,c:34397,GBR,London,17400000,series-a,2009-07-14
Quanta Fluid Solutions,medical,c:34974,GBR,Alcester,14300000,series-a,2009-11-01
BioVex,biotech,c:20050,GBR,Oxon,30000000,series-c+,2009-11-10
WorkCast,software,c:35580,GBR,Houghton le Spring,1280000,series-a,2009-11-11
WorkCast,software,c:35580,GBR,Houghton le Spring,100000,angel,2009-01-01
Adfonic,advertising,c:32661,GBR,United Kingdom - Other,600000,series-a,2009-11-11
Muzicall,mobile,c:9674,GBR,London,13381200,series-b,2009-11-13
Spikes Cavell & Co,analytics,c:35945,GBR,Newbury,3356841,series-a,2009-11-17
Spikes Cavell & Co,analytics,c:35945,GBR,Newbury,3300000,series-a,2009-11-17
Cogenta Systems,analytics,c:35977,GBR,London,1340000,venture,2009-11-17
IPWireless,mobile,c:36059,GBR,London,15500000,series-a,2009-11-18
picoChip,software,c:20156,GBR,Bath,20000000,series-c+,2009-11-18
Vandas Group,software,c:35551,GBR,London,100000,angel,2009-12-01
WinBuyer,software,c:36289,GBR,London,6900000,series-a,2009-11-23
Oxagen,biotech,c:36432,GBR,London,26700000,series-c+,2009-11-24
WebMarketing Group,advertising,c:36581,GBR,Harrogate,495480,venture,2008-12-19
WebMarketing Group,advertising,c:36581,GBR,Harrogate,330320,venture,2009-11-19
eCommera,software,c:36592,GBR,London,8260000,venture,2009-09-21
eCommera,software,c:36592,GBR,London,2150000,venture,2009-11-25
Utility and Environmental Solutions,cleantech,c:36614,GBR,United Kingdom - Other,658000,venture,2009-11-23
Diamond Microwave Devices,semiconductor,c:36712,GBR,Leeds,2160000,venture,2009-11-30
Nano ePrint,hardware,c:36721,GBR,Manchester,963000,venture,2009-12-01
Kaazing,enterprise,c:15913,GBR,London,730000,series-b,2009-11-20
Vertex Pharmaceuticals,biotech,c:33777,GBR,London,443000000,post-ipo,2009-12-03
Alfresco,enterprise,c:8553,GBR,London,9000000,series-c+,2008-01-22
Sapphire Energy,cleantech,c:24196,GBR,San Diego,54500000,other,2009-12-07
Morvus Technology,biotech,c:37272,GBR,Carmarthen,3300000,series-a,2010-02-11
Upaid Systems,mobile,c:37347,GBR,London,1276105,venture,2009-12-10
Whitfield Solar,cleantech,c:37383,GBR,United Kingdom - Other,4460016,venture,2009-11-04
Circassia,biotech,c:37455,GBR,London,24801993,series-c+,2009-12-14
Diurnal,biotech,c:37459,GBR,Cardiff,979527,other,2009-12-09
MoneyExpert,web,c:37688,GBR,United Kingdom - Other,49673285,venture,2008-03-31
Jiva Technology,web,c:37722,GBR,Bristol,1000000,angel,2008-02-01
Quartix,other,c:37764,GBR,Powys,23865187,venture,2008-01-31
Mobango,games_video,c:37800,GBR,London,5700000,series-b,2008-03-31
Grapeshot,software,c:37804,GBR,London,2445506,venture,2009-12-11
Elonics,semiconductor,c:37822,GBR,Livingston,4000000,series-a,2008-02-13
CXR Biosciences,biotech,c:37915,GBR,Scotland,2555672,venture,2008-02-25
Skimlinks,advertising,c:2942,GBR,London,1500000,series-a,2009-12-17
Hubsphere,enterprise,c:37964,GBR,London,1434300,series-a,2009-12-17
Pentagon Chemicals,manufacturing,c:37993,GBR,Workington,3260675,venture,2009-12-11
Population Genetics Technologies,biotech,c:38000,GBR,Babraham,7414904,series-a,2008-02-19
Oxford Nanopore Technologies,nanotech,c:38137,GBR,London,19974709,venture,2008-03-28
Jenkins & Davies Mechanical Engineering,manufacturing,c:38163,GBR,Wales,2455450,venture,2009-12-16
Intelligent Energy,cleantech,c:28298,GBR,Loughborough,3970000,venture,2008-03-01
Onzo,cleantech,c:38276,GBR,London,3970000,venture,2008-03-31
Marine Current Turbines,cleantech,c:38371,GBR,Bristol,5596159,venture,2009-12-22
Deep-Secure,security,c:38372,GBR,London,5596159,venture,2009-12-22
Opta Sportsdata,web,c:38396,GBR,London,2950000,venture,2008-02-25
Helveta,software,c:38415,GBR,United Kingdom - Other,2900000,venture,2008-03-05
Achilles Group,enterprise,c:38419,GBR,London,2500000,series-a,2008-01-09
Intamac Systems,software,c:38534,GBR,Northampton,1500000,venture,2009-12-28
Glide Technologies,public_relations,c:38575,GBR,London,1990000,venture,2008-03-01
REM ENTERPRISE,hardware,c:38576,GBR,Shipley,1990000,venture,2008-03-09
Quick TV,enterprise,c:16651,GBR,Newcastle,1660000,venture,2008-01-18
ProVision Communications,hardware,c:38587,GBR,Bristol,1460000,angel,2008-01-23
Mediasurface,software,c:38588,GBR,Bristol,1460000,venture,2008-02-18
Phase Focus,medical,c:33052,GBR,Sheffield,1180000,venture,2008-02-14
FDTEK,software,c:38604,GBR,Sheffield,989000,venture,2008-01-17
Powerphotonic,hardware,c:38605,GBR,Edinburgh,979000,venture,2008-01-10
Mydish,web,c:38611,GBR,London,771000,venture,2008-03-13
Dresser Mouldings,manufacturing,c:38745,GBR,Bolton,367740,other,2009-12-29
MedaPhor,education,c:38746,GBR,Heath Park,303785,venture,2009-12-29
Syntropharma,biotech,c:38901,GBR,Saint Boswells,640000,venture,2009-12-29
Kaos Solutions,software,c:38964,GBR,Sheffield,199000,venture,2008-01-01
CDSM Interactive Solutions,web,c:38965,GBR,Swansea,199000,series-b,2008-03-04
Cell Medica,biotech,c:32816,GBR,London,2200000,other,2009-12-31
Orecon,cleantech,c:39163,GBR,Cornwall,24000000,series-a,2008-03-03
McKinnon & Clarke,consulting,c:39166,GBR,Dunfermline,22000000,venture,2010-01-05
Eco Plastics,cleantech,c:28402,GBR,Newcastle,3945863,venture,2008-01-07
iexerci.se,health,c:39213,GBR,Stockton on Tees,329485,angel,2009-09-15
iexerci.se,health,c:39213,GBR,Stockton on Tees,50408,other,2009-01-01
Michelson Diagnostics,biotech,c:39282,GBR,Orpington,1100000,venture,2010-01-06
Mesuro,manufacturing,c:26815,GBR,United Kingdom - Other,522734,venture,2010-05-12
QuantaSol,cleantech,c:39363,GBR,London,1908238,venture,2009-06-17
Mobango,games_video,c:37800,GBR,London,3875858,venture,2007-01-10
Axis Network Technology,public_relations,c:39411,GBR,Aylesbury Bucks,5850000,venture,2008-02-11
Epitiro,software,c:39453,GBR,Cardiff,2000000,series-a,2008-06-01
Enrich Social Productions,games_video,c:39621,GBR,London,3470000,series-b,2009-10-22
Trac Emc & Safety,analytics,c:39641,GBR,Malvern,225963,other,2010-01-12
Bright Things,games_video,c:12801,GBR,Wiltshire SP3 6PY,800000,venture,2010-01-13
O3b Networks,enterprise,c:39799,GBR,Saint John,75000000,venture,2009-11-13
SocialGO,social,c:12807,GBR,London,800000,venture,2010-01-14
Enecsys,cleantech,c:26569,GBR,London,4200000,venture,2010-01-14
Ramesys (e-Business) Services,software,c:39890,GBR,Nottingham,24250000,venture,2009-10-26
Flukle,web,c:39458,GBR,Manchester,10000,angel,2009-04-22
Sensdata,consulting,c:40186,GBR,Brunel Way,130702,venture,2010-01-18
BioCeramic Therapeutics,biotech,c:40208,GBR,Prince Consort Road,1900000,series-b,2010-01-17
Qustodian,mobile,c:40219,GBR,United Kingdom - Other,597375,angel,2009-05-01
Ocelus,biotech,c:40309,GBR,Newport,812931,series-b,2010-01-20
Gextech Holdings,games_video,c:40348,GBR,United Kingdom - Other,4120000,venture,2009-10-06
Monumental Games,games_video,c:40381,GBR,Nottingham,3250000,venture,2009-12-15
Crescendo Biologics,biotech,c:40430,GBR,London,7300000,series-a,2010-01-20
eTask.it,software,c:33026,GBR,London,700000,angel,2010-01-19
Tanfield Direct Ltd.,ecommerce,c:40462,GBR,County Durham,6452069,venture,2010-01-25
Monitise,mobile,c:17661,GBR,London,1725365,venture,2010-01-19
Green Energy Options,cleantech,c:28518,GBR,London,2390000,venture,2009-10-14
Mimecast,software,c:40655,GBR,London,21000000,series-b,2010-01-25
Cantab Biopharmaceuticals,biotech,c:40677,GBR,London,8100000,venture,2010-01-25
Imperative Health,biotech,c:40766,GBR,London,4000000,venture,2010-01-26
Microvisk Technologies,medical,c:40957,GBR,Denbighshire,3249536,venture,2010-01-28
Allinea Software,software,c:40963,GBR,Warwick,643000,venture,2009-10-07
Georgina Goodman,fashion,c:41018,GBR,London,6446714,venture,2010-01-29
Ai2 UK,biotech,c:41028,GBR,Manchester,403000,venture,2010-01-29
ReachLocal,advertising,c:548,GBR,London,688720,venture,2010-01-29
Psonar,music,c:41142,GBR,London,88270,angel,2009-04-08
Touch Bionics,biotech,c:41212,GBR,Livingston,1289343,other,2010-01-30
The Codemasters Software Company,games_video,c:41357,GBR,Southam,98470000,venture,2007-06-14
Icera,mobile,c:24295,GBR,Bristol,40000000,series-c+,2007-09-01
amee,cleantech,c:15217,GBR,London,5500000,series-b,2010-02-08
CamSemi,cleantech,c:20051,GBR,London,26000000,series-c+,2007-10-24
Frontier Silicon,semiconductor,c:9677,GBR,Watford,31340000,venture,2007-01-15
picoChip,software,c:20156,GBR,Bath,27000000,series-c+,2007-06-21
Software Cellular Network,web,c:309,GBR,London,23400000,series-a,2007-01-08
Linkdex,search,c:41833,GBR,London,800000,series-a,2009-10-02
PeoplePerHour.com,web,c:2145,GBR,London,702727,venture,2010-02-14
TagMan,advertising,c:8214,GBR,London,1300000,angel,2010-02-15
XMOS,semiconductor,c:42150,GBR,Bristol,16000000,series-a,2007-09-06
MicroEmissive Displays Group,semiconductor,c:42154,GBR,Edinburgh,15780000,venture,2007-09-18
In2Games,games_video,c:42158,GBR,Herts,15280000,series-a,2007-06-11
Tribold,software,c:24639,GBR,London,15000000,series-b,2007-03-22
Garlik,software,c:23372,GBR,London,11950000,series-b,2007-04-26
Muzicall,mobile,c:9674,GBR,London,2850120,series-b,2010-02-12
DAD Technology Limited,software,c:30464,GBR,Frensham,365276,angel,2009-01-01
Celona Technologies,software,c:42269,GBR,London,14110000,series-b,2007-07-09
iCrossing,public_relations,c:3478,GBR,London,62000000,series-c+,2007-07-26
XConnect Global Networks,messaging,c:32287,GBR,London,12000000,venture,2007-04-23
ReNeuron Group,biotech,c:42426,GBR,London,7300000,venture,2010-02-22
Mirics Semiconductor,semiconductor,c:25870,GBR,Fleet Hampshire,12000000,series-b,2007-08-06
QobliQ Group,public_relations,c:42485,GBR,London,15170000,series-a,2007-12-14
Calastone,finance,c:42605,GBR,London,3242343,venture,2008-10-31
Calastone,finance,c:42605,GBR,London,1580000,venture,2010-01-08
Mi-Pay,mobile,c:42608,GBR,London,3000000,venture,2010-02-19
BlossomandTwigs.com,ecommerce,c:42666,GBR,London,500000,angel,2009-09-01
Buyers Edge,web,c:42752,GBR,London,409562,angel,2009-06-01
VisualDNA,advertising,c:913,GBR,London,5000000,venture,2007-05-25
Shiny Media,advertising,c:42791,GBR,London,4500000,venture,2007-01-28
Handmade Mobile Entertainment,social,c:42869,GBR,London,3973319,series-b,2007-06-19
Skinkers,software,c:1191,GBR,London,3914268,venture,2007-01-29
Mi-Pay,mobile,c:42608,GBR,London,3700000,venture,2007-11-27
Archimedes Pharma,biotech,c:43031,GBR,London,99000000,series-c+,2010-04-05
Player X,games_video,c:43048,GBR,London,9850000,series-b,2007-01-18
Aepona,network_hosting,c:43050,GBR,Belfast,10000000,series-c+,2007-02-05
Jeego,software,c:43052,GBR,London,3015089,venture,2007-09-05
Cortexica,software,c:43063,GBR,London,691101,angel,2009-01-01
StrategyEye,other,c:43117,GBR,London,3000000,series-a,2007-01-24
Re5ult,mobile,c:43138,GBR,London,2580000,venture,2007-08-19
Celltick Technologies,software,c:43166,GBR,London,8500000,series-c+,2007-11-07
Taecanet,software,c:43203,GBR,Liverpool,1609005,venture,2007-09-04
Funding Circle,finance,c:43210,GBR,London,1100000,angel,2010-02-12
NXVISION,photo_video,c:32802,GBR,Scotland,1200000,venture,2007-08-14
OchreSoft Technologies,software,c:43261,GBR,Wiltshire,1178737,series-b,2007-01-30
CICCWORLD,software,c:43312,GBR,Huddersfield,1031236,venture,2007-07-24
Riva Digital Media,games_video,c:43313,GBR,London,595673,venture,2007-05-23
Autoquake,ecommerce,c:23695,GBR,London,9083777,venture,2010-03-08
TBi Connect,software,c:43408,GBR,Cheltenham,671226,venture,2007-12-07
Metrasens,security,c:43461,GBR,Malvern,2280161,series-a,2010-02-26
Autoquake,ecommerce,c:23695,GBR,London,8974184,venture,2010-03-09
ProVision Communications,hardware,c:38587,GBR,Bristol,1700000,venture,2010-02-10
Oxford Immunotec,medical,c:36485,GBR,London,40000000,series-c+,2007-10-29
Syntaxin,biotech,c:43670,GBR,London,32000000,series-b,2007-10-31
UK-EastLondon-Asian. Inc,other,c:43707,GBR,London,100000000,series-a,2010-03-08
myhomepage,software,c:43756,GBR,London,165241,angel,2009-08-01
myhomepage,software,c:43756,GBR,London,165241,angel,2009-08-01
myhomepage,software,c:43756,GBR,London,22375,angel,2010-03-01
myhomepage,software,c:43756,GBR,London,14917,angel,2010-03-01
myhomepage,software,c:43756,GBR,London,37292,angel,2010-03-01
Telepartner,software,c:43838,GBR,London,7000000,venture,2007-05-25
EUSA Pharma,biotech,c:31179,GBR,London,9100000,venture,2007-06-28
Aquapharm Biodiscovery,biotech,c:43906,GBR,United Kingdom - Other,8182469,series-b,2007-07-26
myhomepage,software,c:43756,GBR,London,159620,angel,2009-10-01
Lectus Therapeutics,biotech,c:43928,GBR,London,6030178,venture,2007-09-05
PolyTherics,biotech,c:43995,GBR,London,4583954,venture,2007-06-20
Cell Medica,biotech,c:32816,GBR,London,3740000,venture,2007-03-30
Gentronix,biotech,c:44085,GBR,Manchester,1917766,venture,2007-03-05
Fusion Antibodies,biotech,c:44087,GBR,Northern Ireland,2500000,venture,2007-07-26
Immune Targeting Systems,biotech,c:44097,GBR,United Kingdom - Other,13200000,series-a,2010-03-17
Glide Pharma,biotech,c:44099,GBR,London,4300000,series-c+,2010-03-17
Sistemic,biotech,c:44101,GBR,Glasgow,1000000,series-a,2010-03-17
CellTran,biotech,c:32391,GBR,Sheffield,1983408,venture,2007-08-21
Silistix,semiconductor,c:44121,GBR,Manchester,6000000,series-a,2007-01-15
Plasticell,biotech,c:44222,GBR,London,1418703,venture,2007-11-23
Critical Pharmaceuticals,biotech,c:44224,GBR,Nottingham,1177585,series-b,2007-02-23
Biocontrol,biotech,c:44230,GBR,Nottingham,510067,venture,2007-10-05
Novacta Biosystems,biotech,c:32493,GBR,Welwyn Garden,829000,venture,2007-07-23
Abcellute,biotech,c:44246,GBR,Herts,805909,venture,2007-09-21
BigDNA,biotech,c:44247,GBR,Midlothian,614000,venture,2007-11-18
made.com,ecommerce,c:44272,GBR,London,3750000,series-a,2010-03-21
CertiVox,security,c:44284,GBR,London,250000,angel,2010-03-07
Pro-Cure Therapeutics,biotech,c:44296,GBR,York,1158535,venture,2007-11-08
PalindromX,biotech,c:44316,GBR,Liverpool,198609,venture,2007-05-04
Sportpost.com,web,c:44416,GBR,United Kingdom - Other,653426,angel,2009-10-26
Factory Media Limited,web,c:44493,GBR,London,6821772,other,2006-12-01
Exabre,web,c:545,GBR,Bath,4960000,series-b,2007-08-20
UniServity,enterprise,c:44594,GBR,London,4700000,series-a,2007-03-07
WorldStores,ecommerce,c:44681,GBR,Twickenham,16427798,other,2011-06-01
OB10,network_hosting,c:44708,GBR,London,10100000,venture,2006-02-28
CriticalBlue,software,c:30095,GBR,Edinburgh,4110000,venture,2007-12-17
DediServe,network_hosting,c:18755,GBR,Belfast,1347100,series-a,2010-03-29
Alfresco,enterprise,c:8553,GBR,London,8000000,series-b,2006-02-08
FoneStarz Media,mobile,c:44893,GBR,Cambridgeshire,6975497,venture,2006-04-10
Garlik,software,c:23372,GBR,London,5400000,series-a,2006-04-24
Crunch Accounting,web,c:44970,GBR,Hove,208748,series-a,2009-09-12
Crunch Accounting,web,c:44970,GBR,Hove,208748,series-a,2009-09-12
Reevoo,enterprise,c:29569,GBR,London,5000000,venture,2006-12-18
DEM Solutions,software,c:45184,GBR,Edinburgh,3980000,venture,2007-05-08
Nallatech,semiconductor,c:45185,GBR,Glasgow,3930000,series-c+,2007-01-16
Rostima,software,c:45186,GBR,London,3890000,venture,2007-03-03
Aquapharm Biodiscovery,biotech,c:43906,GBR,United Kingdom - Other,6400000,series-c+,2010-04-05
Veryan Medical,medical,c:45238,GBR,London,5400000,series-b,2010-04-05
Picsel Technologies,software,c:42583,GBR,Glasgow,46500000,series-c+,2007-02-12
Paver Downes Associates,messaging,c:45379,GBR,Liverpool,1968197,venture,2006-12-01
The Bunker Secure Hosting,network_hosting,c:45381,GBR,Kent,1870000,series-c+,2006-05-24
EnvironmentIQ,software,c:45430,GBR,London,15000000,series-a,2006-03-06
Njini,software,c:45523,GBR,London,13000000,series-c+,2006-07-10
Cameron & Wilding,consulting,c:45561,GBR,London,16568,angel,2009-12-01
Intamac Systems,software,c:38534,GBR,Northampton,1490000,venture,2006-07-27
Cellcrypt,software,c:45565,GBR,London,3150000,series-a,2007-01-24
Process System Enterprise,software,c:45627,GBR,London,3040000,venture,2007-07-10
Wireless Dynamics,mobile,c:45631,GBR,United Kingdom - Other,1190000,venture,2006-09-06
ClusterSeven,software,c:45632,GBR,London,3010000,venture,2007-01-01
The Broadband Computer Company,hardware,c:45671,GBR,Newcastle,2980000,venture,2007-08-17
InforSense,software,c:45703,GBR,London,10000000,venture,2006-10-25
NXVISION,photo_video,c:32802,GBR,Scotland,688000,venture,2006-01-01
Xceliant,software,c:45737,GBR,Birmingham,73055,angel,2009-01-01
Optima Diagnostics,software,c:45790,GBR,London,477972,venture,2006-03-31
The Hut Group,fashion,c:45797,GBR,Cheshire,21612355,series-c+,2010-04-15
Nanotech Semiconductor,semiconductor,c:28033,GBR,Bristol,2500000,series-b,2007-06-05
Videoplaza,advertising,c:8104,GBR,London,4781000,series-a,2010-03-18
PolyTherics,biotech,c:43995,GBR,London,4000000,series-c+,2010-04-15
Datanomic,software,c:45971,GBR,London,6300000,venture,2006-12-20
Mailsuite,messaging,c:45995,GBR,London,76103,angel,2010-04-05
Synchro,software,c:45996,GBR,Coventry,2450000,venture,2007-10-02
Oxford Nanopore Technologies,nanotech,c:38137,GBR,London,28000000,series-c+,2010-04-13
Taptu,news,c:1959,GBR,London,4566198,series-c+,2010-04-01
Blackbay,software,c:46034,GBR,London,6110000,venture,2006-03-30
Chroma Therapeutics,biotech,c:26730,GBR,Oxon,53000000,series-c+,2006-04-03
Biometric Security,security,c:26709,GBR,Chertsey,1970000,venture,2007-02-01
Short Fuze,software,c:46101,GBR,London,1930000,series-a,2007-03-12
activ8 Intelligence,software,c:46113,GBR,Farnsfield,1780000,series-a,2007-03-06
Biometric Security,security,c:26709,GBR,Chertsey,5500000,venture,2006-07-04
Mobile Cohesion,software,c:46161,GBR,Belfast,4800000,series-b,2006-09-25
ClusterSeven,software,c:45632,GBR,London,4280000,series-a,2006-01-26
EUSA Pharma,biotech,c:31179,GBR,London,18600000,venture,2006-11-07
CriticalBlue,software,c:30095,GBR,Edinburgh,3700000,series-b,2006-06-14
Onyvax,biotech,c:46275,GBR,West Yorkshire,14906223,series-c+,2006-05-08
Level Four Software,software,c:46283,GBR,Dunfermline,1580000,venture,2007-02-01
CInergy International UK,semiconductor,c:46284,GBR,London,1500000,series-a,2007-07-17
Lectus Therapeutics,biotech,c:43928,GBR,London,14257949,series-a,2006-02-13
Concurrent Thinking,software,c:46337,GBR,Gallows Hill,3190000,venture,2006-10-25
Takeda Cambridge,biotech,c:46356,GBR,London,12960000,series-c+,2006-07-07
Oxford Nanopore Technologies,nanotech,c:38137,GBR,London,10260000,series-b,2006-05-10
Scyron,software,c:46376,GBR,Birmingham,1420000,venture,2007-07-31
Spikes Cavell & Co,analytics,c:35945,GBR,Newbury,1310000,venture,2007-07-06
Mirifice,software,c:46392,GBR,Bath,1310000,series-b,2007-07-02
Txt4,software,c:46503,GBR,London,2180000,venture,2006-03-27
Palringo,messaging,c:13086,GBR,Cramlington,1213010,angel,2006-08-01
Symetrica,security,c:46522,GBR,London,1200000,series-c+,2007-05-01
Wonder Works Media,software,c:46603,GBR,London,2030000,venture,2006-04-01
PrecisionPoint Software,software,c:25414,GBR,London,1970000,venture,2006-12-20
Imagineer Systems,software,c:46679,GBR,Surrey Research Park,1265400,venture,2006-09-19
Dynamic IT Management Services,software,c:46688,GBR,London,1700000,venture,2006-09-20
m-spatial,software,c:46698,GBR,London,1580000,venture,2006-02-28
Phico Therapeutics,biotech,c:46718,GBR,London,1630572,venture,2011-06-11
EnviroGene,biotech,c:46721,GBR,Hengoed,2941894,venture,2007-03-26
Intrallect,software,c:46799,GBR,Linlithgow,1230000,series-b,2006-05-09
Syntropharma,biotech,c:38901,GBR,Saint Boswells,1932043,series-a,2006-11-24
InhibOx,biotech,c:46807,GBR,London,1890000,venture,2006-11-17
Trace Technologies,other,c:46831,GBR,United Kingdom - Other,1180000,venture,2007-03-27
Axilica,software,c:46837,GBR,Leicestershire,1070000,venture,2007-09-25
Wadaro Limited,software,c:46840,GBR,Cheshire,1010000,venture,2007-08-07
IntroBridge,mobile,c:46850,GBR,Reigate,300000,angel,2010-01-01
I-Mob Holdings,software,c:46872,GBR,Beaconsfield,1110000,venture,2006-04-01
Decision Curve,software,c:46875,GBR,London,1080000,series-a,2006-12-06
Information Development Consultants,software,c:46878,GBR,Chicago,1000000,venture,2006-08-01
Paraytec,hardware,c:46897,GBR,Heslington,1010000,series-c+,2008-12-08
Tissue Regenix,biotech,c:46902,GBR,York,1349659,venture,2007-01-02
Nandi Proteins,biotech,c:46917,GBR,Edinburgh,1154103,venture,2006-02-24
Dynmark International,mobile,c:46942,GBR,Cheltenham,981000,venture,2007-01-25
Creativity Software,software,c:46972,GBR,London,767000,venture,2006-10-01
Intellistream,software,c:46977,GBR,London,708000,venture,2006-11-30
Micrima,biotech,c:24432,GBR,United Kingdom - Other,824889,venture,2006-03-08
Chameleon BioSurfaces,biotech,c:46986,GBR,London,938000,venture,2006-10-19
Aconite Technology,software,c:47053,GBR,London,592000,venture,2006-01-17
Alai,software,c:47054,GBR,Liverpool,573000,venture,2006-03-07
Structure Vision,software,c:47055,GBR,Leeds,572000,venture,2006-11-01
Asterion,biotech,c:47065,GBR,Sheffield,678000,venture,2006-05-15
Honeycomb Security Solutions,software,c:47084,GBR,Sheffield,911000,venture,2007-07-30
MetaPack,software,c:10120,GBR,London,467000,venture,2006-07-31
Covalent Software,software,c:47158,GBR,Taunton,447000,venture,2006-01-24
CMS Global Technologies,software,c:23605,GBR,Swindon,441000,venture,2006-01-17
Genemation,software,c:47161,GBR,United Kingdom - Other,440000,venture,2006-07-12
Factonomy,software,c:23542,GBR,Musselburgh,382000,series-a,2006-08-08
Xactium,software,c:47172,GBR,Sheffield,349000,venture,2006-04-11
Cambridge Positioning Systems,software,c:47173,GBR,London,339000,venture,2006-10-02
Xanic,semiconductor,c:47183,GBR,Glasgow,808000,series-a,2007-06-28
fflap,ecommerce,c:47187,GBR,Harrogate,38484,angel,2010-04-12
SLR Technology Solutions,software,c:47250,GBR,Liverpool,150000,venture,2006-10-18
Edinburgh Robotics,software,c:47252,GBR,Edinburgh,89000,venture,2006-02-01
Oxford Immunotec,medical,c:36485,GBR,London,26000000,series-c+,2010-05-04
IPWireless,mobile,c:36059,GBR,London,10000000,venture,2006-01-18
Editlite,software,c:47489,GBR,Prenton,600000,angel,2007-08-25
Keisense,hardware,c:47495,GBR,Hartford,500000,angel,2007-12-18
Edinburgh Robotics,software,c:47252,GBR,Edinburgh,498000,series-b,2007-05-04
Object Matrix,software,c:47499,GBR,Caerphilly,496000,venture,2007-05-02
TrackaPhone,public_relations,c:47506,GBR,Wallsend,412000,series-b,2007-07-10
Lattice Voice Technologies,software,c:47621,GBR,York,295000,venture,2007-06-11
Infoflow,software,c:23805,GBR,Sheffield,258000,venture,2007-05-10
Arts Alliance Media,news,c:47630,GBR,London,56824500,series-a,2008-12-11
Arts Alliance Media,news,c:47630,GBR,London,68615000,series-b,2010-03-16
BiBCOM,software,c:47631,GBR,Sheffield,240000,series-a,2007-06-28
Escapism Media,hardware,c:47633,GBR,Mendip,209000,venture,2007-11-02
iXpert,software,c:47638,GBR,Liverpool,157000,venture,2007-01-30
Simplex Solutions,consulting,c:47642,GBR,London,142000,venture,2007-07-05
Kurtosys,enterprise,c:27645,GBR,London,5150000,series-a,2006-01-01
Ubiquisys,mobile,c:29361,GBR,Swindon,12000000,series-a,2006-09-07
theeventwall,enterprise,c:48211,GBR,London,50000,angel,2009-11-01
Huddle,enterprise,c:4006,GBR,London,10200000,series-b,2010-05-17
TweetDeck,software,c:7671,GBR,London,3500000,series-b,2010-05-20
OpenCloud,network_hosting,c:27892,GBR,London,10000000,series-a,2007-01-08
Cambridge Broadband Networks,network_hosting,c:18323,GBR,London,9000000,series-c+,2006-01-16
Funxional Therapeutics,biotech,c:48696,GBR,London,12200000,series-b,2010-05-27
The Good Mortgage Company,web,c:48822,GBR,London,2267343,series-a,2010-03-01
myhomepage,software,c:43756,GBR,London,72811,angel,2010-06-01
SiConnect,semiconductor,c:48966,GBR,Wiltshire,5320000,series-b,2006-09-25
Nallatech,semiconductor,c:45185,GBR,Glasgow,5000000,venture,2006-02-13
Cascade Technologies,semiconductor,c:23439,GBR,Stirling,4590000,series-b,2006-07-16
Helveta,software,c:38415,GBR,United Kingdom - Other,3736166,venture,2006-10-01
Light Blue Optics,hardware,c:28299,GBR,London,3500000,venture,2006-07-31
CANDDi,analytics,c:43957,GBR,Manchester,29833,angel,2010-03-01
Rock Control,music,c:49227,GBR,London,29833,angel,2010-03-01
Ubisense,public_relations,c:49330,GBR,London,3000000,venture,2006-03-28
TV Pixie,web,c:21263,GBR,London,69585,angel,2009-01-01
MMIC Solutions,semiconductor,c:23361,GBR,Herefordshire,1899177,series-a,2006-10-31
Phasor Solutions,hardware,c:26711,GBR,London,1890000,venture,2006-08-29
Fonix,public_relations,c:49560,GBR,Sheffield,1819459,venture,2006-06-27
Camrivox,public_relations,c:16972,GBR,London,1560000,venture,2006-03-07
Exterity,public_relations,c:30062,GBR,Fife,1440000,venture,2006-02-23
XMOS,semiconductor,c:42150,GBR,Bristol,1190000,series-a,2006-09-19
DAD Technology Limited,software,c:30464,GBR,Frensham,1093117,angel,2010-06-04
Q Chip,biotech,c:49721,GBR,Cardiff,574000,venture,2006-02-15
Design LED Products,hardware,c:49767,GBR,Livingston,459218,venture,2006-07-01
Lime Microsystems,semiconductor,c:49779,GBR,London,343000,venture,2006-09-01
Intamac Systems,software,c:38534,GBR,Northampton,4910800,venture,2010-06-16
Snaptu,mobile,c:50206,GBR,London,6000000,series-b,2010-06-22
Semafone,security,c:50416,GBR,London,2840000,venture,2010-06-24
GroupSpaces,software,c:3937,GBR,London,1300000,venture,2010-06-30
SealedMedia,software,c:50768,GBR,Beaconsfield,8500000,venture,2005-04-26
EUSA Pharma,biotech,c:31179,GBR,London,13970000,venture,2005-07-19
EUSA Pharma,biotech,c:31179,GBR,London,12530000,venture,2005-12-13
Oxford Immunotec,medical,c:36485,GBR,London,12550011,series-b,2005-08-10
Syntaxin,biotech,c:43670,GBR,London,10390000,series-a,2005-11-14
Takeda Cambridge,biotech,c:46356,GBR,London,9380000,venture,2005-01-07
